Row Type,CTID,CTDL Type,CTDL Type Label,Name,Description,Life Cycle Status Type,Address,Finder ID,Identifier,In Language(s),Last Updated,Owned By/Offered By,Published By,Time Estimate(s),Occupation Code(s),Instructional Program Code(s),Delivery Type(s),Subject Webpage,Keywords,Financial Assistance,Requirements Description(s),Finder Detail Page,Registry URI,Required Credit,Estimated Cost(s),Estimated Cost Details
Resource,ce-6cbfb3b1-284a-48eb-9268-58d3de33e16f,ceterms:LearningOpportunityProfile,Learning Opportunity,Music--Fergus Falls,The Associate in Fine Arts in Music is designed to provide a means for music students to pursue a path with seamless transition to a four-year music degree and to be best prepared for a degree and/or career in music. The AFA emphasizes a fine arts focus within a discipline area of study and offers students preparation for fine arts study at the university level. The AFA in Music at M State allows for a choral or instrumental emphasis and ensures that students will have the necessary coursework to prepare for advanced studies in music.,Active,1414 College Way; Fergus Falls; Minnesota; 56537,4519,,English,"Aug 23, 2021 5:24 AM",Minnesota State Community and Technical College,Minnesota Department of Employment and Economic Development (DEED),,,,In-Person,http://www.minnesota.edu/programs_majors.php?prog_code=790,,,,https://credentialfinder.org/LearningOpportunity/4519,https://credentialengineregistry.org/resources/ce-6cbfb3b1-284a-48eb-9268-58d3de33e16f,,,
Resource,ce-25e1437f-4d06-4fe7-93ea-659b238aa9bc,ceterms:Course,Course,LOGM 233 - Reliability Maintainability & Availability (RM&A) in Logistics,"Introduces the student to the concepts of Reliability and Maintainability of systems and Systems of Systems (SoS) across the product life cycle. Topics include the introduction to variability and uncertainty within the operation of a real world system and mathematical approaches to quantify them, definition of system reliability and maintainability, design for reliability and maintainability, the role of test and evaluation to validate design performance, and the impact of reliability and maintainability to the readiness and sustainment of a system across its lifecycle. Commercial computer software tools will be used to present basic analyses and the relationship of R&M to other logistic considerations when optimizing lifecycle support and sustainment.",Active,,269408,,English,"Oct 2, 2024 6:48 PM",Ivy Tech Community College of Indiana,,,,,,https://catalog.ivytech.edu/preview_course_nopop.php?catoid=9&coid=34366&print,,,,https://credentialfinder.org/LearningOpportunity/269408,https://credentialengineregistry.org/resources/ce-25e1437f-4d06-4fe7-93ea-659b238aa9bc,,,
Resource,ce-506ebc5f-6878-45b2-8004-53c8c4db5d9e,ceterms:LearningOpportunityProfile,Learning Opportunity,Criminal Justice--Moorhead,The Associate of Science Degree in Criminal Justice prepares students for careers in law enforcement. M State's Criminal Justice Program has been designated a Professional Peace Officer Education Program by the Minnesota Board of Peace Officer Standards and Training. Students seeking a career in law enforcement will be prepared for and offered the opportunity to complete all educational and practical requirements necessary to apply for peace officer licensing. The internship program provides students with comprehensive training to develop additional skills in critical thinking communications and practical application. Criminal Justice faculty have extensive academic and practical experience within the field. Students seeking an A.S. Degree in Criminal Justice are required to declare that intention prior to the second semester of coursework. Acceptance into the program is contingent on the student's: * Completion of at least 12 credits of required general education courses. * Achievement of a cumulative grade point average of 2.5 or higher. * Successful completion of a personality assessment provided and evaluated through M State. [^Approximate cost = $140] * Completion of a criminal background check through the State of Minnesota or applicable state. [^Approximate cost = $15] * Achievement of at least a C in all Criminal Justice classes. * Completion of required initial advising session with the program coordinator. * Note that expenses listed in brackets above and marked by ^ are not eligible for financial aid. If there are more applicants who meet the above criteria than the program can accommodate applicants will be selected based on program application date. Registration to some Criminal Justice courses is restricted to AS Degree students unless approved by the program coordinator.,Active,1900 28th Ave. South; Moorhead; Minnesota; 56560-4830,1644,,English,"Aug 23, 2021 3:31 AM",Minnesota State Community and Technical College,Minnesota Department of Employment and Economic Development (DEED),,,,In-Person,http://www.minnesota.edu/programs_majors.php?prog_code=725,,,,https://credentialfinder.org/LearningOpportunity/1644,https://credentialengineregistry.org/resources/ce-506ebc5f-6878-45b2-8004-53c8c4db5d9e,,,
Resource,ce-dc18a596-f2f0-4eec-bf15-f0f5b17a1de2,ceterms:LearningOpportunityProfile,Learning Opportunity,CNC Machining Technology AAS 24NA,"TThe Precision Machining Technology program provides training in a broad technical background in CNC machine shop operations required of today's precision machining technicians. Covering an array of equipment and processes used to manufacture components used in the automotive, medical, military, and gas & oil industries, the students will learn basic and advanced principles and techniques using sawing, cutting, grinding, milling, and turning machine tools. Training will also provide an opportunity to learn basic and advanced precision measuring tools and techniques related to quality control and inspection of completed components. Advanced training will provide skills in G&M coding, Computer-Aided Manufacturing (CAM) programming, Computer-Aided Drawing (CAD), and setup and operation of Computerized Numerical Control (CNC) machine tools such as Mills, Lathes, Wire EDM's, and Water Jet.",Active,19351 W. Washington Street; Grayslake; Illinois; 60030,6869,,English,"Jun 15, 2023 9:14 AM",College of Lake County,"Illinois Department of Commerce and Economic Opportunity, Office of Employment and Training","64 weeks, 1620 hours",,"Computer Programming/Programmer, General. (11.0201)",In-Person | Online Only,http://www.clcillinois.edu/programs/cnc,,"Federal loans(Stafford, PLUS, etc) | Illinois Monetary Award Program | Institutional Scholarships | Pell Grants | WIOA",,https://credentialfinder.org/LearningOpportunity/6869,https://credentialengineregistry.org/resources/ce-dc18a596-f2f0-4eec-bf15-f0f5b17a1de2,,Cost #1 | Aggregate Cost for the program: CNC Machining Technology AAS 24NA | http://www.clcillinois.edu/programs/cnc | US Dollar,Cost #1 | Program Specific Fee | 2182
Addendum,ce-dc18a596-f2f0-4eec-bf15-f0f5b17a1de2,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Aggregate Cost for the program: CNC Machining Technology AAS 24NA | http://www.clcillinois.edu/programs/cnc | US Dollar,Cost #1 | Learning Resource | 2113
Addendum,ce-dc18a596-f2f0-4eec-bf15-f0f5b17a1de2,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Aggregate Cost for the program: CNC Machining Technology AAS 24NA | http://www.clcillinois.edu/programs/cnc | US Dollar,Cost #1 | Tuition | 8218
Addendum,ce-dc18a596-f2f0-4eec-bf15-f0f5b17a1de2,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Aggregate Cost for the program: CNC Machining Technology AAS 24NA | http://www.clcillinois.edu/programs/cnc | US Dollar,Cost #1 | Aggregated (ALL) Costs | 12513
Resource,ce-073603b7-2c36-4cb4-b409-e14182c421b2,ceterms:LearningOpportunityProfile,Learning Opportunity,Electroneurodiagnostic Technology--Moorhead,The Electroneurodiagnosic Technology Program prepares students with the knowledge skills and behaviors to be competent entry-level neurodiagnostic technologists . Electroneurodiagnostic Technologists collaborate with the healthcare team in diagnosing conditions of the neurological system.  Students will experience caring for patients undergoing electroencephalograms (EEG) sleep studies evoked potentials and long term monitoring.  Students in this program will rotate through practicum experiences and sites with established industry partners.  Experiences may not be in the immediate M State region and may require relocation to participate in practical experiences.  Students will have experiences over night when completing sleep study rotations.  Students will be required to demonstrate current immunizations consistent with industry requirements American Heart Association BLS CPR and clear national and department of human service center background studies to participate in practical experiences.,Active,1900 28th Ave. South; Moorhead; Minnesota; 56560-4830,2281,,English,"Aug 23, 2021 3:13 AM",Minnesota State Community and Technical College,Minnesota Department of Employment and Economic Development (DEED),,,,In-Person,https://www.minnesota.edu/degrees/775,,,,https://credentialfinder.org/LearningOpportunity/2281,https://credentialengineregistry.org/resources/ce-073603b7-2c36-4cb4-b409-e14182c421b2,,,
Resource,ce-278cc63c-04cd-4027-bdad-2de829438fff,ceterms:Course,Course,MUSI 207 - Pro Tools I,"This course is equivalent to Pro Tools 101 and takes a comprehensive approach to learning the fundamentals of Pro Tools|HD, Pro Tools LE, or Pro Tools M-Powered systems. Students will learn to build sessions that include multitrack recordings of live instruments, MIDI sequences, software synthesizers and samplers, and audio looping with REX or ACID files. Through hands-on tutorials, students will develop essential techniques for recording, editing and mixing. Basic computer knowledge including the ability to use a keyboard, mouse and an Apple or Windows-based operating system is required. Students who opt for Pro Tools certification will be administered an on-line exam that requires each student achieve a score of 80 or higher on the Avid Pro Tools exam to progress to MUSI 208. 2 class hours.",Active,,274800,,English,"Dec 3, 2024 2:54 PM",Vincennes University,,,,,,https://catalog.vinu.edu/preview_course_nopop.php?catoid=50&coid=159815,,,Students must qualify for ENGL 010 or ENGL 079.,https://credentialfinder.org/LearningOpportunity/274800,https://credentialengineregistry.org/resources/ce-278cc63c-04cd-4027-bdad-2de829438fff,,,
Resource,ce-539dd20a-35e0-4a4e-8922-f17c04f99955,ceterms:Course,Course,MTTC 185 - Multi-Axis CNC Setup and Operation I,Introduces CNC machining utilizing machines with more than 3 axis capability. This course teaches students to operate and set up these types of machines.,Active,,269469,,English,"Oct 2, 2024 6:53 PM",Ivy Tech Community College of Indiana,,,,,,https://catalog.ivytech.edu/preview_course_nopop.php?catoid=9&coid=33732&print,,,,https://credentialfinder.org/LearningOpportunity/269469,https://credentialengineregistry.org/resources/ce-539dd20a-35e0-4a4e-8922-f17c04f99955,,,
Resource,ce-3e3c4908-b352-49dc-8920-85f0db290fb2,ceterms:Course,Course,MEDL 226 - Microbiology Techniques II,"This course is a continuence of the principles of bacteriology including: gram negative and gram-positive bacilli and cocci, fastidious organisms and an overview of anaerobic organisms and acid-fast bacteria. Instruction in basic laboratory techniques in clinical bacteriology will also be included.",Active,,269338,,English,"Oct 2, 2024 6:41 PM",Ivy Tech Community College of Indiana,,,,,,https://catalog.ivytech.edu/preview_course_nopop.php?catoid=9&coid=40319&print,,,,https://credentialfinder.org/LearningOpportunity/269338,https://credentialengineregistry.org/resources/ce-3e3c4908-b352-49dc-8920-85f0db290fb2,,,
